customer_id	first_name	last_name	loyalty_tier	total_orders	total_units	lifetime_value_inr	customer_aov_inr
C04035	Suhani	Bera	Silver	9	42	146970.00	16330.00
C04036	Rudra	Konda	Bronze	7	36	90277.50	12896.79
C04037	Rohan	Arora	Silver	7	38	131590.00	18798.57
C04038	Robert	Bhagat	Bronze	10	50	147052.50	14705.25
C04039	Gautami	Bahl	Bronze	18	92	304467.50	16914.86
C04040	Girish	Char	Bronze	9	50	153225.00	17025.00
C04041	Varsha	Bansal	Bronze	3	19	75607.50	25202.50
C04042	Ekaja	Dhar	Bronze	11	42	174232.50	15839.32
C04043	Zaid	Jha	Gold	16	66	227297.50	14206.09
C04044	Arunima	Barad	Silver	6	35	121592.50	20265.42
C04045	Kalpit	Gour	Bronze	7	46	141342.50	20191.79
C04046	Logan	Bala	Bronze	7	35	85047.50	12149.64
C04047	Sarthak	Kunda	Silver	7	46	139812.50	19973.21
C04048	Reyansh	Kari	Gold	15	67	260910.00	17394.00
C04049	Kritika	Dada	Bronze	9	45	146835.00	16315.00
C04050	Aachal	Nayak	Bronze	13	64	184952.50	14227.12
C04051	Tarak	Modi	Bronze	16	79	310025.00	19376.56
C04052	Chanchal	Savant	Silver	10	46	134175.00	13417.50
C04053	Yauvani	Sani	Silver	9	47	127372.50	14152.50
C04054	Chatura	Parikh	Silver	11	41	128397.50	11672.50
C04055	Urvashi	Kibe	Gold	13	75	261077.50	20082.88
C04056	Vincent	Parekh	Platinum	7	21	60792.50	8684.64
C04057	Peter	Rajagopal	Platinum	7	39	177977.50	25425.36
C04058	Dominic	Loke	Bronze	11	52	123757.50	11250.68
C04059	Yatin	Vaidya	Bronze	9	41	150685.00	16742.78
C04060	Henry	Lata	Gold	8	44	155707.50	19463.44
C04061	Nidhi	Prabhakar	Bronze	4	12	26817.50	6704.38
C04062	Meera	Saraf	Silver	13	69	212165.00	16320.38
C04063	Nikita	Datta	Bronze	6	33	83817.50	13969.58
C04064	Lipika	Tak	Bronze	16	63	206682.50	12917.66
C04065	Vaishnavi	Bumb	Bronze	13	69	272125.00	20932.69
C04066	Udarsh	Naik	Silver	11	60	241547.50	21958.86
C04067	Falguni	Tella	Bronze	16	72	205907.50	12869.22
C04068	Atharv	Sachar	Bronze	7	30	92840.00	13262.86
C04069	Upma	Khalsa	Bronze	8	46	167122.50	20890.31
C04070	Udarsh	Tella	Silver	16	91	333477.50	20842.34
C04071	Ronith	Shenoy	Bronze	13	73	246335.00	18948.85
C04072	Widisha	Joshi	Bronze	11	46	102590.00	9326.36
C04073	Urishilla	Ganesan	Silver	9	54	213272.50	23696.94
C04074	Pallavi	Subramaniam	Gold	6	40	148227.50	24704.58
C04075	Anvi	Johal	Silver	18	80	248967.50	13831.53
C04076	Mitali	Hegde	Silver	13	62	263725.00	20286.54
C04077	Arunima	Dhawan	Silver	4	25	73062.50	18265.63
C04078	Nidra	Jha	Bronze	10	63	192415.00	19241.50
C04079	Charita	Apte	Silver	12	60	194562.50	16213.54
C04080	Fariq	Choudhary	Bronze	11	49	133665.00	12151.36
C04081	Brinda	Sharma	Silver	10	63	182152.50	18215.25
C04082	Atharv	Sabharwal	Bronze	17	79	253922.50	14936.62
C04083	Indrajit	Bali	Bronze	8	42	154822.50	19352.81
C04084	Inaya	Bala	Bronze	12	56	186130.00	15510.83
C04085	Anita	Bandi	Bronze	14	68	204750.00	14625.00
C04086	Anita	Magar	Bronze	2	4	9077.50	4538.75
C04087	Samesh	Mahal	Gold	14	64	205745.00	14696.07
C04088	Alka	Chakrabarti	Gold	6	30	109042.50	18173.75
C04089	Tarak	Barad	Gold	10	39	139622.50	13962.25
C04090	Nandini	Anne	Silver	10	46	123502.50	12350.25
C04091	Neel	Barad	Silver	2	15	57292.50	28646.25
C04092	Netra	Bali	Bronze	6	28	102690.00	17115.00
C04093	Maanas	Dara	Silver	16	81	346840.00	21677.50
C04094	Forum	Mittal	Bronze	8	40	136317.50	17039.69
C04095	Rudra	Borde	Silver	11	63	173742.50	15794.77
C04096	Gopal	Sunder	Bronze	8	44	161597.50	20199.69
C04097	Fariq	Naik	Bronze	9	40	132260.00	14695.56
C04098	Warhi	D’Alia	Gold	6	45	171335.00	28555.83
C04099	Dayamai	Babu	Silver	8	45	126722.50	15840.31
C04100	Aayush	Edwin	Bronze	7	39	108930.00	15561.43
C04101	Kevin	Walla	Silver	13	52	148827.50	11448.27
C04102	Vedhika	Borde	Bronze	13	70	247715.00	19055.00
C04103	Jyoti	Swaminathan	Silver	8	41	96230.00	12028.75
C04104	Ekbal	Khare	Bronze	11	69	229597.50	20872.50
C04105	Indrajit	Raghavan	Bronze	14	69	218645.00	15617.50
C04106	Max	Dani	Bronze	10	55	211107.50	21110.75
C04107	Wazir	Butala	Silver	10	50	194817.50	19481.75
C04108	Rachita	Goyal	Bronze	6	31	110257.50	18376.25
C04109	Zehaan	Padmanabhan	Gold	7	46	160290.00	22898.57
C04110	Watika	Muni	Silver	6	35	122972.50	20495.42
C04111	Januja	Mandal	Bronze	13	79	266542.50	20503.27
C04112	Anya	Verma	Gold	9	49	140732.50	15636.94
C04113	Yashawini	Kant	Bronze	12	70	234367.50	19530.63
C04114	Harini	Sant	Silver	9	35	94147.50	10460.83
C04115	Sathvik	Pau	Bronze	13	81	232427.50	17879.04
C04116	Saumya	Chadha	Silver	9	60	181875.00	20208.33
C04117	Kiaan	Pathak	Silver	14	78	234797.50	16771.25
C04118	Lavanya	Anand	Bronze	9	41	141927.50	15769.72
C04119	Fitan	Menon	Gold	10	55	168047.50	16804.75
C04120	Yashodhara	Sama	Silver	12	69	242615.00	20217.92
C04121	Yauvani	Saxena	Bronze	6	19	71545.00	11924.17
C04122	Nisha	Rege	Silver	10	48	101380.00	10138.00
C04123	Krishna	Yadav	Silver	4	28	96095.00	24023.75
C04124	Om	Handa	Silver	10	46	151837.50	15183.75
C04125	Neel	Dey	Bronze	14	69	233902.50	16707.32
C04126	Parth	Dubey	Bronze	8	50	171827.50	21478.44
C04127	Eta	Dugal	Silver	18	109	344382.50	19132.36
C04128	Aarav	Mahajan	Bronze	18	87	293145.00	16285.83
C04129	Jack	Kari	Bronze	6	29	89250.00	14875.00
C04130	Ayushman	Murthy	Silver	8	37	121220.00	15152.50
C04131	Nitesh	Wali	Gold	12	62	197540.00	16461.67
C04132	Jacob	Parsa	Gold	18	87	263150.00	14619.44
C04133	Wridesh	Balakrishnan	Platinum	8	33	127502.50	15937.81
C04134	Charita	Chaudry	Bronze	11	58	215857.50	19623.41
C04135	Gaurangi	Date	Bronze	13	70	234132.50	18010.19
C04136	Nimrat	Sha	Silver	13	41	104770.00	8059.23
C04137	Frederick	Uppal	Bronze	7	30	97510.00	13930.00
C04138	Hemangini	Tank	Bronze	10	42	133310.00	13331.00
C04139	Jack	Dhingra	Gold	7	27	89045.00	12720.71
C04140	Wriddhish	Rau	Bronze	13	80	318277.50	24482.88
C04141	Ekantika	Padmanabhan	Gold	10	43	157797.50	15779.75
C04142	Damini	Bail	Bronze	12	64	215825.00	17985.42
C04143	Qushi	Bawa	Bronze	9	41	136795.00	15199.44
C04144	Pushti	Aurora	Silver	10	54	173607.50	17360.75
C04145	Lipika	Narula	Silver	6	32	116785.00	19464.17
C04146	Sneha	Mahajan	Bronze	8	37	128855.00	16106.88
C04147	Eesha	Dhawan	Gold	11	55	174080.00	15825.45
C04148	Omya	Biswas	Bronze	9	51	158882.50	17653.61
C04149	Anmol	Vala	Bronze	8	33	125920.00	15740.00
C04150	Naveen	Rao	Bronze	12	51	175885.00	14657.08
C04151	Pranit	Naidu	Silver	6	37	145930.00	24321.67
C04152	Qarin	Khosla	Silver	12	47	188232.50	15686.04
C04153	Charvi	Vala	Silver	9	45	116395.00	12932.78
C04154	Suhani	Date	Bronze	16	90	305855.00	19115.94
C04155	Mitali	Chokshi	Silver	12	51	161887.50	13490.63
C04156	Ayush	Rajagopalan	Gold	9	41	156227.50	17358.61
C04157	Nicholas	Mall	Bronze	7	27	78927.50	11275.36
C04158	William	Kala	Platinum	9	38	97865.00	10873.89
C04159	Bishakha	Parmer	Silver	16	77	252980.00	15811.25
C04160	Liam	Vohra	Silver	9	49	168427.50	18714.17
C04161	Anmol	Dey	Bronze	13	69	264322.50	20332.50
C04162	Gautam	Savant	Silver	13	58	169872.50	13067.12
C04163	Naksh	Dewan	Silver	7	31	95520.00	13645.71
C04164	Nikita	Shetty	Bronze	14	53	139125.00	9937.50
C04165	Wridesh	Goda	Bronze	10	54	193445.00	19344.50
C04166	Vaishnavi	Ahluwalia	Silver	5	25	59085.00	11817.00
C04167	Bachittar	Kale	Silver	10	46	124335.00	12433.50
C04168	Chakradev	Mittal	Bronze	17	76	253192.50	14893.68
C04169	Omya	Chandran	Bronze	13	57	179217.50	13785.96
C04170	Yagnesh	Kakar	Bronze	4	15	49597.50	12399.38
C04171	Frado	Bhatia	Silver	14	71	268897.50	19206.96
C04172	Harita	Sani	Bronze	9	54	156115.00	17346.11
C04173	Harini	Puri	Gold	5	24	63070.00	12614.00
C04174	Jyoti	Pandya	Bronze	7	42	130912.50	18701.79
C04175	Luke	Karan	Silver	13	71	204195.00	15707.31
C04176	Teerth	Deshpande	Bronze	14	62	174322.50	12451.61
C04177	Upadhriti	Shroff	Bronze	17	96	271902.50	15994.26
C04178	Bimala	Sastry	Bronze	15	64	213077.50	14205.17
C04179	Jagat	Merchant	Platinum	4	26	111442.50	27860.63
C04180	Siya	Tara	Bronze	15	91	247662.50	16510.83
C04181	Harini	Bhardwaj	Bronze	11	54	175455.00	15950.45
C04182	Jeremiah	Bala	Silver	15	92	330860.00	22057.33
C04183	Christopher	Ray	Gold	6	26	68590.00	11431.67
C04184	Yatan	Biswas	Gold	16	69	261642.50	16352.66
C04185	Riya	Bajwa	Bronze	10	54	165375.00	16537.50
C04186	Samarth	Nayak	Platinum	16	101	330265.00	20641.56
C04187	Vedika	Dasgupta	Gold	13	61	189725.00	14594.23
C04188	Zansi	Mane	Silver	11	51	167535.00	15230.45
C04189	Fiyaz	Mangal	Gold	7	26	81892.50	11698.93
C04190	Banjeet	Balakrishnan	Platinum	10	57	245865.00	24586.50
C04191	Manthan	Kohli	Silver	11	52	209540.00	19049.09
C04192	Rajeshri	Padmanabhan	Gold	10	38	108720.00	10872.00
C04193	Jonathan	Srinivas	Silver	10	55	156425.00	15642.50
C04194	Watika	Sachar	Bronze	8	51	140892.50	17611.56
C04195	Liam	Barman	Silver	10	56	166990.00	16699.00
C04196	Azaan	Rama	Bronze	11	49	189160.00	17196.36
C04197	Qarin	Sankar	Gold	8	38	148015.00	18501.88
C04198	Maanas	Sura	Bronze	16	97	312712.50	19544.53
C04199	Thomas	Kothari	Gold	12	65	183955.00	15329.58
C04200	Dipta	Raju	Bronze	12	53	145157.50	12096.46
C04201	Ridhi	Vaidya	Bronze	11	59	231150.00	21013.64
C04202	Bhavna	Pillai	Bronze	6	31	115235.00	19205.83
C04203	Lakshit	Murty	Bronze	11	51	191422.50	17402.05
C04204	Omya	Narain	Bronze	12	64	243512.50	20292.71
C04205	Luke	Bhagat	Bronze	14	57	180615.00	12901.07
C04206	Omisha	Tailor	Gold	11	72	194232.50	17657.50
C04207	Anthony	Sastry	Bronze	12	60	185065.00	15422.08
C04208	Elijah	Deep	Bronze	8	36	130237.50	16279.69
C04209	Kamya	Agrawal	Bronze	6	30	78600.00	13100.00
C04210	Wakeeta	Shenoy	Bronze	13	53	185422.50	14263.27
C04211	Ubika	Devan	Silver	5	24	86770.00	17354.00
C04212	Charles	Shanker	Silver	12	50	161792.50	13482.71
C04213	Krish	Chander	Silver	7	42	112730.00	16104.29
C04214	Reyansh	Saxena	Bronze	8	41	165022.50	20627.81
C04215	Devansh	Rana	Gold	11	70	255657.50	23241.59
C04216	Sai	Arora	Bronze	1	3	21487.50	21487.50
C04217	Theodore	Dey	Bronze	9	61	171995.00	19110.56
C04218	Ekalinga	Devi	Bronze	10	53	209947.50	20994.75
C04219	Zarna	Master	Silver	12	63	203345.00	16945.42
C04220	Samar	Jayaraman	Gold	11	37	100210.00	9110.00
C04221	Lakshmi	Bajaj	Gold	10	40	108575.00	10857.50
C04222	Frederick	Jhaveri	Platinum	10	45	147285.00	14728.50
C04223	Zehaan	Mangal	Silver	16	83	269037.50	16814.84
C04224	Kamala	Saini	Bronze	9	40	157385.00	17487.22
C04225	Advika	Pingle	Gold	10	41	111807.50	11180.75
C04226	Aadi	Brahmbhatt	Silver	11	48	172555.00	15686.82
C04227	Imaran	Soman	Silver	8	42	171950.00	21493.75
C04228	Yashodhara	Banik	Silver	6	25	77522.50	12920.42
C04229	Darsh	Magar	Gold	13	63	214640.00	16510.77
C04230	Lekha	Upadhyay	Bronze	15	71	269667.50	17977.83
C04231	Harshil	Maharaj	Bronze	15	63	226272.50	15084.83
C04232	Ekaja	Pandey	Silver	5	22	88222.50	17644.50
C04233	Advik	Chauhan	Bronze	14	54	206662.50	14761.61
C04234	Baghyawati	Sem	Bronze	13	65	193040.00	14849.23
C04235	Adweta	Banik	Gold	8	39	134127.50	16765.94
C04236	Harshil	Ravel	Platinum	16	82	267900.00	16743.75
C04237	Girik	Chhabra	Silver	11	49	158787.50	14435.23
C04238	Pahal	Chowdhury	Gold	8	41	126727.50	15840.94
C04239	Ishani	Verma	Bronze	10	43	158550.00	15855.00
C04240	Dominic	Soni	Bronze	16	95	288065.00	18004.06
C04241	Sarthak	Prasad	Gold	10	51	174797.50	17479.75
C04242	Ekalinga	Pall	Bronze	10	54	178412.50	17841.25
C04243	Mason	Pingle	Bronze	13	70	197400.00	15184.62
C04244	Yashodhara	Gade	Silver	11	65	219220.00	19929.09
C04245	Lucky	Chandra	Bronze	14	68	202732.50	14480.89
C04246	Caleb	Bhavsar	Bronze	9	55	191432.50	21270.28
C04247	Vedhika	Joshi	Silver	16	69	208152.50	13009.53
C04248	Yutika	Om	Gold	14	60	169807.50	12129.11
C04249	Varenya	Rajagopalan	Silver	8	39	129080.00	16135.00
C04250	Ekaraj	Prabhakar	Gold	14	62	235730.00	16837.86
C04251	Zarna	Prabhakar	Bronze	12	59	194422.50	16201.88
C04252	Unni	Halder	Gold	9	44	171797.50	19088.61
C04253	Abhiram	Shan	Bronze	10	53	160167.50	16016.75
C04254	Upasna	Shah	Bronze	8	35	107205.00	13400.63
C04255	Logan	Nagar	Platinum	8	47	133420.00	16677.50
C04256	Rushil	Agarwal	Bronze	7	20	74962.50	10708.93
C04257	Madhav	Bora	Bronze	12	70	209657.50	17471.46
C04258	Rishi	Merchant	Gold	13	59	200915.00	15455.00
C04259	Veda	Sekhon	Silver	10	49	148275.00	14827.50
C04260	Prisha	Dara	Gold	6	39	126672.50	21112.08
C04261	Radha	Palla	Bronze	9	53	195895.00	21766.11
C04262	Niharika	Minhas	Gold	9	35	121880.00	13542.22
C04263	Bhavna	Lata	Silver	12	48	142977.50	11914.79
C04264	Neel	Manda	Silver	9	50	175360.00	19484.44
C04265	Tara	Iyer	Silver	10	42	117707.50	11770.75
C04266	Faqid	Kuruvilla	Bronze	14	59	147730.00	10552.14
C04267	Janaki	Mane	Bronze	10	54	157740.00	15774.00
C04268	Ishaan	Natt	Silver	8	41	122325.00	15290.63
C04269	Baljiwan	Char	Silver	14	75	247212.50	17658.04
C04270	Max	Saini	Bronze	14	70	285692.50	20406.61
C04271	Krish	Rattan	Bronze	11	66	216662.50	19696.59
C04272	Tamanna	Jani	Bronze	10	48	157000.00	15700.00
C04273	Xiti	Jhaveri	Bronze	8	43	145582.50	18197.81
C04274	Hritik	Mander	Bronze	8	28	114455.00	14306.88
C04275	Zayyan	Rajagopalan	Silver	11	56	203397.50	18490.68
C04276	Lila	Mander	Platinum	9	47	163867.50	18207.50
C04277	Gavin	Talwar	Gold	8	37	116765.00	14595.63
C04278	Madhav	Vasa	Bronze	12	88	306452.50	25537.71
C04279	Gauri	Lalla	Bronze	11	64	202102.50	18372.95
C04280	Aarnav	Baral	Gold	7	38	155477.50	22211.07
C04281	Mahika	Bawa	Bronze	10	36	93582.50	9358.25
C04282	Ekaja	Chadha	Silver	11	48	152080.00	13825.45
C04283	Luke	Tandon	Silver	9	43	136900.00	15211.11
C04284	Dakshesh	Hora	Silver	3	19	69195.00	23065.00
C04285	Teerth	Raj	Silver	9	55	210862.50	23429.17
C04286	Dakshesh	Barad	Bronze	9	54	172692.50	19188.06
C04287	Sachi	Verma	Bronze	9	48	169140.00	18793.33
C04288	Chaitanya	Ghose	Silver	13	67	233062.50	17927.88
C04289	Gautami	Gole	Bronze	10	56	188862.50	18886.25
C04290	Thomas	Sawhney	Silver	16	68	217915.00	13619.69
C04291	Omisha	Ramesh	Bronze	9	47	161507.50	17945.28
C04292	Logan	Devan	Silver	5	16	46590.00	9318.00
C04293	Chavvi	Shanker	Bronze	12	49	164045.00	13670.42
C04294	Thomas	Borah	Silver	8	52	139515.00	17439.38
C04295	Simon	Konda	Silver	16	81	232957.50	14559.84
C04296	Sara	Thakur	Silver	11	42	133745.00	12158.64
C04297	Jeet	Morar	Bronze	13	65	201300.00	15484.62
C04298	Nikita	Parekh	Bronze	11	54	206055.00	18732.27
C04299	Prisha	Srinivas	Bronze	8	49	158222.50	19777.81
C04300	Mitali	Dass	Platinum	15	85	290827.50	19388.50
C04301	Ishita	Bakshi	Silver	5	26	121180.00	24236.00
C04302	Neelima	Gera	Silver	8	29	88355.00	11044.38
C04303	Radhika	Sawhney	Bronze	13	61	166202.50	12784.81
C04304	Mekhala	Chada	Bronze	10	34	100610.00	10061.00
C04305	Aadi	Sheth	Bronze	11	47	187962.50	17087.50
C04306	Hitesh	Deshmukh	Gold	12	60	165957.50	13829.79
C04307	Udyati	Doshi	Silver	11	37	128145.00	11649.55
C04308	Lajita	Minhas	Bronze	8	48	138722.50	17340.31
C04309	Aryan	Nadig	Bronze	13	70	285357.50	21950.58
C04310	Ridhi	Chopra	Silver	15	62	195682.50	13045.50
C04311	Raghav	Boase	Silver	12	56	177612.50	14801.04
C04312	Girik	Warrior	Gold	11	57	182285.00	16571.36
C04313	Darika	Vora	Bronze	11	41	115285.00	10480.45
C04314	Jalsa	Bassi	Silver	12	62	213435.00	17786.25
C04315	Pratyush	Virk	Gold	9	54	149747.50	16638.61
C04316	Ubika	Bawa	Bronze	6	23	69950.00	11658.33
C04317	Rohan	Badami	Bronze	12	60	184380.00	15365.00
C04318	Agastya	Bhatt	Bronze	10	53	157967.50	15796.75
C04319	Onveer	Bajaj	Bronze	11	56	174145.00	15831.36
C04320	Neel	Karan	Bronze	15	91	266427.50	17761.83
C04321	Amol	Rajagopalan	Bronze	12	67	254447.50	21203.96
C04322	Rohan	Bahri	Bronze	8	59	190112.50	23764.06
C04323	Pallavi	Dewan	Silver	10	35	84182.50	8418.25
C04324	Bhavya	Bakshi	Bronze	13	74	243267.50	18712.88
C04325	Mahika	Pillai	Bronze	3	19	88927.50	29642.50
C04326	Lajita	Tailor	Bronze	6	40	127192.50	21198.75
C04327	Kashish	Kanda	Bronze	11	52	161985.00	14725.91
C04328	Pushti	Yadav	Bronze	8	38	140577.50	17572.19
C04329	Amrita	Toor	Silver	8	44	126727.50	15840.94
C04330	Ira	Sanghvi	Bronze	9	43	149355.00	16595.00
C04331	Radha	Ramanathan	Silver	14	71	245215.00	17515.36
C04332	Ayushman	Sharma	Bronze	11	52	126875.00	11534.09
C04333	Aayush	Trivedi	Silver	9	44	121300.00	13477.78
C04334	Tejas	Krishnamurthy	Bronze	7	28	154027.50	22003.93
C04335	Geetika	Wason	Bronze	11	52	194170.00	17651.82
C04336	Dalaja	Nagar	Bronze	13	72	264010.00	20308.46
C04337	Parth	Wali	Gold	10	45	161020.00	16102.00
C04338	Abhiram	Behl	Bronze	13	50	148632.50	11433.27
C04339	Rohan	Bath	Bronze	12	51	163287.50	13607.29
C04340	Vrishti	Dhar	Bronze	9	58	174167.50	19351.94
C04341	Ayush	Bhatnagar	Bronze	12	62	219797.50	18316.46
C04342	Indali	Choudhary	Bronze	11	48	142595.00	12963.18
C04343	Hemal	Bajaj	Silver	13	83	261127.50	20086.73
C04344	Hemal	Karan	Platinum	7	39	114072.50	16296.07
C04345	Alka	Kaul	Bronze	9	52	164175.00	18241.67
C04346	Farhan	Chaudhry	Silver	9	51	154540.00	17171.11
C04347	Ira	Balakrishnan	Bronze	6	22	92127.50	15354.58
C04348	Triveni	Lalla	Silver	14	78	247067.50	17647.68
C04349	Hemangini	Choudhry	Silver	18	76	238047.50	13224.86
C04350	Udant	Wadhwa	Bronze	11	61	184410.00	16764.55
C04351	Hema	Buch	Bronze	11	39	98495.00	8954.09
C04352	Faris	Kata	Silver	10	48	158672.50	15867.25
C04353	Daksha	Padmanabhan	Bronze	11	47	168600.00	15327.27
C04354	Azad	Sahni	Bronze	11	58	195317.50	17756.14
C04355	Hritik	Sagar	Silver	13	59	234067.50	18005.19
C04356	Zashil	Rajan	Silver	10	56	177667.50	17766.75
C04357	Eesha	Soni	Bronze	5	29	97275.00	19455.00
C04358	Harrison	Ghose	Platinum	8	58	176495.00	22061.88
C04359	Jagat	Vaidya	Silver	8	57	164990.00	20623.75
C04360	Daniel	Samra	Gold	7	45	184397.50	26342.50
C04361	Anmol	Keer	Bronze	8	47	187440.00	23430.00
C04362	Deepa	Nayak	Bronze	6	31	98232.50	16372.08
C04363	Omya	Sastry	Bronze	8	38	96592.50	12074.06
C04364	Avni	Karnik	Platinum	5	36	117260.00	23452.00
C04365	Gautam	Manne	Bronze	10	49	159420.00	15942.00
C04366	Xavier	Rattan	Bronze	9	41	102120.00	11346.67
C04367	Parth	Khanna	Gold	18	80	255125.00	14173.61
C04368	Urishilla	Pathak	Bronze	10	50	180975.00	18097.50
C04369	Devansh	Choudhary	Gold	16	76	222582.50	13911.41
C04370	Bhavika	Kuruvilla	Bronze	12	58	205000.00	17083.33
C04371	Samaksh	Mistry	Gold	9	52	200230.00	22247.78
C04372	Frado	Barad	Bronze	7	34	122072.50	17438.93
C04373	Hredhaan	Nagi	Gold	7	34	135897.50	19413.93
C04374	Ishwar	Sibal	Bronze	11	40	114262.50	10387.50
C04375	Siya	Kala	Bronze	6	40	130860.00	21810.00
C04376	Lohit	Chacko	Silver	11	59	186730.00	16975.45
C04377	Nachiket	Dugar	Bronze	9	47	166447.50	18494.17
C04378	Faqid	Nagy	Bronze	12	67	188045.00	15670.42
C04379	Radhika	Sule	Bronze	12	65	264005.00	22000.42
C04380	Yoshita	Seth	Bronze	8	45	132285.00	16535.63
C04381	Brinda	Pal	Bronze	10	55	164220.00	16422.00
C04382	Aachal	Mahal	Bronze	10	51	151980.00	15198.00
C04383	Karan	Purohit	Gold	11	72	262307.50	23846.14
C04384	Dayita	Pal	Silver	8	49	139617.50	17452.19
C04385	Mugdha	Sethi	Bronze	9	44	172962.50	19218.06
C04386	Champak	Magar	Gold	6	24	80415.00	13402.50
C04387	Tripti	Pall	Bronze	12	51	158150.00	13179.17
C04388	Panini	Tiwari	Silver	10	62	230110.00	23011.00
C04389	Kevin	Sekhon	Platinum	9	43	149842.50	16649.17
C04390	Harish	Kohli	Bronze	13	60	221960.00	17073.85
C04391	Harish	Mukherjee	Bronze	6	21	57237.50	9539.58
C04392	Wahab	Wason	Silver	11	59	188562.50	17142.05
C04393	Azad	Hegde	Bronze	17	64	226942.50	13349.56
C04394	Nirja	Kapadia	Bronze	10	61	196000.00	19600.00
C04395	Gabriel	Srinivas	Bronze	12	65	240165.00	20013.75
C04396	Yashvi	Mohan	Bronze	12	71	280042.50	23336.88
C04397	Chakradhar	Basak	Gold	14	78	255217.50	18229.82
C04398	Aarini	Chaudhry	Bronze	11	55	175700.00	15972.73
C04399	Ishaan	Saraf	Bronze	9	47	124412.50	13823.61
C04400	Ekani	Chawla	Gold	4	16	53040.00	13260.00
C04401	Kamya	Buch	Bronze	10	59	189007.50	18900.75
C04402	Daksha	Pathak	Platinum	8	48	187490.00	23436.25
C04403	Lucky	Rana	Gold	11	57	162910.00	14810.00
C04404	Quincy	Setty	Bronze	16	85	255592.50	15974.53
C04405	Reva	Sehgal	Bronze	17	55	159012.50	9353.68
C04406	Lohit	Sandal	Platinum	12	49	196255.00	16354.58
C04407	Krish	Ratti	Gold	16	84	267170.00	16698.13
C04408	Aryan	Pradhan	Silver	9	53	186607.50	20734.17
C04409	Rohan	Vohra	Gold	8	37	107030.00	13378.75
C04410	Logan	Kalla	Silver	9	48	121437.50	13493.06
C04411	Mahika	Raj	Platinum	11	38	113250.00	10295.45
C04412	Tejas	Acharya	Bronze	10	59	180105.00	18010.50
C04413	Gunbir	Misra	Bronze	12	63	215737.50	17978.13
C04414	Chakrika	Vaidya	Bronze	9	28	88050.00	9783.33
C04415	Oviya	Johal	Bronze	14	74	283097.50	20221.25
C04416	Zashil	Rama	Bronze	15	87	284135.00	18942.33
C04417	Yashvi	Subramanian	Silver	14	86	240555.00	17182.50
C04418	Vihaan	Aggarwal	Bronze	6	31	131555.00	21925.83
C04419	Vedant	Ratti	Silver	8	22	72427.50	9053.44
C04420	Pratyush	Dhillon	Silver	10	45	138795.00	13879.50
C04421	Leela	Narayan	Gold	11	61	221577.50	20143.41
C04422	Aishani	Bedi	Silver	10	59	227177.50	22717.75
C04423	Finn	Seth	Silver	10	49	184060.00	18406.00
C04424	Avni	Srinivasan	Bronze	7	30	124367.50	17766.79
C04425	Gagan	Yadav	Gold	14	69	243440.00	17388.57
C04426	Chatresh	Srinivasan	Silver	15	70	204420.00	13628.00
C04427	Zayyan	Sood	Gold	13	71	216135.00	16625.77
C04428	Diya	Edwin	Bronze	8	44	144792.50	18099.06
C04429	Indrajit	Mallick	Silver	12	52	183815.00	15317.92
C04430	Zansi	Chandran	Bronze	9	50	208405.00	23156.11
C04431	Waida	Kakar	Silver	10	56	180472.50	18047.25
C04432	Ryan	Chandra	Silver	10	50	165552.50	16555.25
C04433	Saumya	Gokhale	Bronze	6	35	98845.00	16474.17
C04434	Dalaja	Roy	Bronze	16	71	231862.50	14491.41
C04435	Gaurang	Kakar	Bronze	12	76	249750.00	20812.50
C04436	Champak	Comar	Bronze	11	53	192852.50	17532.05
C04437	Pooja	Tak	Silver	7	26	47197.50	6742.50
C04438	Tristan	Hayer	Silver	7	32	114785.00	16397.86
C04439	Faraj	Singhal	Silver	14	73	226185.00	16156.07
C04440	Dayita	Bhalla	Silver	10	59	167160.00	16716.00
C04441	Ishanvi	Merchant	Silver	9	49	164455.00	18272.78
C04442	Harita	Sama	Bronze	11	55	158080.00	14370.91
C04443	Arya	Kamdar	Bronze	9	45	108055.00	12006.11
C04444	Hitesh	Sarma	Silver	8	60	184202.50	23025.31
C04445	Ekalinga	Kumar	Gold	4	18	52950.00	13237.50
C04446	Qabil	Guha	Bronze	13	78	214922.50	16532.50
C04447	Megha	Kaul	Gold	11	53	136270.00	12388.18
C04448	Zayan	Nadkarni	Bronze	5	23	82945.00	16589.00
C04449	Teerth	Ben	Silver	11	48	136700.00	12427.27
C04450	Mugdha	Verma	Bronze	10	55	159362.50	15936.25
C04451	Damini	Patil	Bronze	10	48	112532.50	11253.25
C04452	Azad	Goda	Bronze	9	33	123180.00	13686.67
C04453	Raghav	Narasimhan	Silver	15	91	306742.50	20449.50
C04454	Devansh	Bhavsar	Platinum	6	31	101145.00	16857.50
C04455	Pushti	Sethi	Gold	8	37	131287.50	16410.94
C04456	Varenya	Kara	Platinum	9	32	80607.50	8956.39
C04457	Onveer	Garde	Silver	12	44	164125.00	13677.08
C04458	Victor	Bhat	Gold	10	52	164652.50	16465.25
C04459	Wahab	Saraf	Gold	10	62	213902.50	21390.25
C04460	Harish	Mukherjee	Silver	17	90	260357.50	15315.15
C04461	Anika	Dugal	Bronze	13	63	193502.50	14884.81
C04462	Jhalak	Amble	Bronze	9	38	145987.50	16220.83
